,Algo,Kernal,depthORk,TrainSize,TestSize,NotDeleted,Deleted,Time,TrainingResult,TestResult,F1_SCORE,Accuracy,JaccardScore,PRECISION,RECALL,"0,0","0,1","1,0","1,1"
454,DecisionTree,entropy,8,338230,84558,,,8.647352695,0.684279928,0.685387545,0.71948712,0.685387545,0.561874177,0.649155187,0.806910906,23838,18439,8164,34117
455,DecisionTree,log_loss,8,338230,84558,,,8.640236616,0.684279928,0.685352066,0.719452529,0.685352066,0.561831986,0.649129483,0.806863603,23837,18440,8166,34115
456,DecisionTree,gini,8,338230,84558,,,7.437526941,0.686334743,0.688225833,0.746316914,0.688225833,0.5952995,0.629120701,0.917173198,19416,22861,3502,38779
457,DecisionTree,entropy,8,338230,84558,,,8.735770464,0.684297667,0.685387545,0.719481204,0.685387545,0.561866961,0.649160863,0.806887254,23839,18438,8165,34116
458,DecisionTree,log_loss,8,338230,84558,,,8.67119956,0.684297667,0.68534024,0.719427192,0.68534024,0.561801084,0.649134158,0.806792649,23839,18438,8169,34112
459,DecisionTree,gini,8,338230,84558,,,7.399238825,0.686334743,0.688261312,0.746338459,0.688261312,0.595326916,0.629151321,0.917173198,19419,22858,3502,38779
460,DecisionTree,entropy,8,338230,84558,,,8.687376976,0.684297667,0.685328414,0.71940777,0.685328414,0.561777397,0.649133157,0.806745347,23840,18437,8171,34110
461,DecisionTree,log_loss,8,338230,84558,,,8.686613798,0.684279928,0.685375718,0.719473618,0.685375718,0.561857708,0.649148511,0.806887254,23838,18439,8165,34116
462,DecisionTree,gini,8,338230,84558,,,7.406141043,0.686334743,0.688225833,0.746316914,0.688225833,0.5952995,0.629120701,0.917173198,19416,22861,3502,38779
463,DecisionTree,entropy,8,338230,84558,,,8.807023764,0.684297667,0.685352066,0.719428861,0.685352066,0.561803119,0.649152188,0.806768998,23841,18436,8170,34111
464,DecisionTree,log_loss,8,338230,84558,,,8.637390137,0.684279928,0.685352066,0.719452529,0.685352066,0.561831986,0.649129483,0.806863603,23837,18440,8166,34115
465,DecisionTree,gini,8,338230,84558,,,7.379533529,0.686334743,0.688214007,0.746299967,0.688214007,0.595277936,0.629118873,0.917125896,19417,22860,3504,38777
466,DecisionTree,entropy,8,338230,84558,,,8.693301201,0.684279928,0.685387545,0.71948712,0.685387545,0.561874177,0.649155187,0.806910906,23838,18439,8164,34117
467,DecisionTree,log_loss,8,338230,84558,,,8.671686172,0.684297667,0.685363892,0.719448282,0.685363892,0.561826806,0.649153187,0.8068163,23840,18437,8168,34113
468,DecisionTree,gini,8,338230,84558,,,7.425542593,0.686334743,0.688178528,0.746263773,0.688178528,0.595231882,0.629100821,0.917054942,19417,22860,3507,38774
469,DecisionTree,entropy,8,338230,84558,,,8.669763803,0.684279928,0.685375718,0.719479534,0.685375718,0.561864923,0.649142835,0.806910906,23837,18440,8164,34117
470,DecisionTree,log_loss,8,338230,84558,,,8.673341274,0.684297667,0.685363892,0.719442365,0.685363892,0.561819589,0.649158864,0.806792649,23841,18436,8169,34112
471,DecisionTree,gini,8,338230,84558,,,7.375319481,0.686334743,0.688237659,0.746319213,0.688237659,0.595302426,0.629135097,0.917149547,19418,22859,3503,38778
472,DecisionTree,entropy,8,338230,84558,,,8.676528215,0.684279928,0.685363892,0.719471947,0.685363892,0.56185567,0.649130484,0.806910906,23836,18441,8164,34117
473,DecisionTree,log_loss,8,338230,84558,,,8.696545124,0.684297667,0.685399371,0.719488791,0.685399371,0.561876215,0.649173216,0.806887254,23840,18437,8165,34116
474,DecisionTree,gini,8,338230,84558,,,7.308376789,0.686334743,0.688225833,0.746312031,0.688225833,0.595293287,0.62912489,0.917149547,19417,22860,3503,38778
475,DecisionTree,entropy,8,338230,84558,,,8.671220779,0.684279928,0.685387545,0.71948712,0.685387545,0.561874177,0.649155187,0.806910906,23838,18439,8164,34117
476,DecisionTree,log_loss,8,338230,84558,,,8.697292805,0.684279928,0.685399371,0.719506537,0.685399371,0.561897861,0.649156186,0.806958208,23837,18440,8162,34119
477,DecisionTree,gini,8,338230,84558,,,7.333389282,0.686334743,0.688214007,0.746295084,0.688214007,0.595271722,0.629123063,0.917102245,19418,22859,3505,38776
478,DecisionTree,entropy,8,338230,84558,,,8.612961292,0.684279928,0.685352066,0.719458445,0.685352066,0.561839202,0.649123808,0.806887254,23836,18441,8165,34116
479,DecisionTree,log_loss,8,338230,84558,,,8.710295677,0.684297667,0.685399371,0.719482875,0.685399371,0.561868999,0.649178893,0.806863603,23841,18436,8166,34115
480,DecisionTree,gini,9,338230,84558,,,8.240797043,0.688824173,0.689704108,0.718856482,0.689704108,0.561105349,0.657145656,0.793358719,24776,17501,8737,33544
481,DecisionTree,entropy,9,338230,84558,,,9.769662619,0.687153712,0.688225833,0.748125006,0.688225833,0.597603602,0.6275767,0.925995128,19043,23234,3129,39152
482,DecisionTree,log_loss,9,338230,84558,,,9.85804081,0.687159625,0.688261312,0.748165699,0.688261312,0.597655535,0.627590518,0.926089733,19042,23235,3125,39156
483,DecisionTree,gini,9,338230,84558,,,8.271592617,0.688821216,0.689644977,0.718793866,0.689644977,0.561029055,0.657105913,0.793264114,24775,17502,8741,33540
484,DecisionTree,entropy,9,338230,84558,,,9.758761644,0.687159625,0.688273138,0.748168034,0.688273138,0.597658516,0.627604668,0.926066082,19044,23233,3126,39155
485,DecisionTree,log_loss,9,338230,84558,,,9.81693387,0.687159625,0.688249486,0.748158551,0.688249486,0.597646412,0.627580459,0.926089733,19041,23236,3125,39156
486,DecisionTree,gini,9,338230,84558,,,8.244755745,0.688824173,0.689621325,0.718778462,0.689621325,0.561010287,0.657080166,0.793264114,24773,17504,8741,33540
487,DecisionTree,entropy,9,338230,84558,,,9.788948059,0.687153712,0.688202181,0.748115524,0.688202181,0.597591502,0.627552492,0.926018779,19040,23237,3128,39153
488,DecisionTree,log_loss,9,338230,84558,,,9.786778212,0.687153712,0.688225833,0.748134631,0.688225833,0.597615886,0.627568521,0.92604243,19041,23236,3127,39154
489,DecisionTree,gini,9,338230,84558,,,8.225680113,0.688821216,0.689644977,0.71878784,0.689644977,0.561021712,0.657112069,0.793240463,24776,17501,8742,33539
490,DecisionTree,entropy,9,338230,84558,,,9.787932396,0.687159625,0.688202181,0.748120337,0.688202181,0.597597643,0.627548404,0.92604243,19039,23238,3127,39154
491,DecisionTree,log_loss,9,338230,84558,,,9.84971261,0.687153712,0.688154876,0.748062867,0.688154876,0.597524307,0.627532701,0.925900523,19041,23236,3133,39148
492,DecisionTree,gini,9,338230,84558,,,8.272910595,0.688821216,0.689538542,0.718700441,0.689538542,0.560915234,0.657014674,0.793169509,24770,17507,8745,33536
493,DecisionTree,entropy,9,338230,84558,,,9.742219448,0.687159625,0.688214007,0.748132296,0.688214007,0.597612906,0.627554373,0.926066082,19039,23238,3126,39155
494,DecisionTree,log_loss,9,338230,84558,,,9.765016317,0.687153712,0.688273138,0.74818247,0.688273138,0.597676939,0.627592397,0.926137036,19041,23236,3123,39158
495,DecisionTree,gini,9,338230,84558,,,8.263962269,0.68881826,0.689585846,0.718719191,0.689585846,0.560938075,0.657078476,0.793122206,24776,17501,8747,33534
496,DecisionTree,entropy,9,338230,84558,,,9.753596067,0.687159625,0.688261312,0.74817051,0.688261312,0.597661676,0.627586428,0.926113384,19041,23236,3124,39157
497,DecisionTree,log_loss,9,338230,84558,,,9.823801279,0.687159625,0.688273138,0.748163222,0.688273138,0.597652374,0.627608758,0.92604243,19045,23232,3127,39154
498,DecisionTree,gini,9,338230,84558,,,8.259665728,0.68881826,0.68957402,0.71870546,0.68957402,0.560921348,0.657071756,0.793098555,24776,17501,8748,33533
499,DecisionTree,entropy,9,338230,84558,,,9.774541616,0.687159625,0.688237659,0.748151403,0.688237659,0.597637291,0.627570401,0.926089733,19040,23237,3125,39156
500,DecisionTree,log_loss,9,338230,84558,,,9.755423307,0.687153712,0.688166702,0.748089269,0.688166702,0.597557998,0.627526406,0.925995128,19038,23239,3129,39152
501,DecisionTree,gini,9,338230,84558,,,8.233603477,0.688821216,0.689597673,0.718738949,0.689597673,0.560962146,0.657079039,0.793169509,24775,17502,8745,33536
502,DecisionTree,entropy,9,338230,84558,,,9.757683277,0.687153712,0.688261312,0.748151262,0.688261312,0.59763711,0.627602789,0.926018779,19045,23232,3128,39153
503,DecisionTree,log_loss,9,338230,84558,,,9.785326719,0.687159625,0.688355921,0.748242128,0.688355921,0.597753083,0.62765463,0.926184338,19046,23231,3121,39160
504,DecisionTree,gini,9,338230,84558,,,8.349392891,0.68881826,0.689644977,0.718763731,0.689644977,0.560992338,0.657136699,0.793145857,24780,17497,8746,33535
505,DecisionTree,entropy,9,338230,84558,,,9.829469442,0.687153712,0.688214007,0.748122671,0.688214007,0.597600623,0.627562551,0.926018779,19041,23236,3128,39153
506,DecisionTree,log_loss,9,338230,84558,,,9.754771709,0.687159625,0.688261312,0.748160887,0.688261312,0.597649393,0.627594608,0.926066082,19043,23234,3126,39155
507,DecisionTree,gini,9,338230,84558,,,8.261813164,0.688824173,0.689538542,0.718694413,0.689538542,0.56090789,0.657020826,0.793145857,24771,17506,8746,33535
508,DecisionTree,entropy,9,338230,84558,,,9.779193401,0.687147799,0.688202181,0.748110711,0.688202181,0.59758536,0.627556581,0.925995128,19041,23236,3129,39152
509,DecisionTree,log_loss,9,338230,84558,,,9.830356836,0.687147799,0.688249486,0.748148927,0.688249486,0.59763413,0.627588639,0.92604243,19043,23234,3127,39154
510,DecisionTree,gini,9,338230,84558,,,8.330756664,0.688824173,0.689597673,0.718720864,0.689597673,0.560940114,0.657097507,0.793098555,24778,17499,8748,33533
511,DecisionTree,entropy,9,338230,84558,,,9.841977119,0.687159625,0.688225833,0.748139444,0.688225833,0.597622028,0.627564431,0.926066082,19040,23237,3126,39155
512,DecisionTree,log_loss,9,338230,84558,,,9.772885084,0.687153712,0.688237659,0.748141779,0.688237659,0.597625008,0.62757858,0.92604243,19042,23235,3127,39154
513,DecisionTree,gini,9,338230,84558,,,8.241724253,0.688821216,0.689550368,0.718690056,0.689550368,0.560902583,0.657046007,0.793098555,24774,17503,8748,33533
514,DecisionTree,entropy,9,338230,84558,,,9.774580002,0.687159625,0.688178528,0.748096416,0.688178528,0.597567118,0.627536464,0.925995128,19039,23238,3129,39152
515,DecisionTree,log_loss,9,338230,84558,,,9.762068033,0.687153712,0.688214007,0.748117858,0.688214007,0.597594481,0.62756664,0.925995128,19042,23235,3129,39152
516,DecisionTree,gini,9,338230,84558,,,8.290827513,0.688821216,0.689585846,0.718737275,0.689585846,0.560960107,0.657060011,0.79319316,24773,17504,8744,33537
517,DecisionTree,entropy,9,338230,84558,,,9.754333735,0.687153712,0.68829679,0.748206387,0.68829679,0.597707465,0.627604334,0.926184338,19041,23236,3121,39160
518,DecisionTree,log_loss,9,338230,84558,,,9.780753851,0.687153712,0.688249486,0.748144114,0.688249486,0.597627988,0.627592729,0.926018779,19044,23233,3128,39153
519,DecisionTree,gini,9,338230,84558,,,8.317737579,0.68881826,0.689609499,0.718752679,0.689609499,0.560978874,0.657085758,0.79319316,24775,17502,8744,33537
520,DecisionTree,entropy,9,338230,84558,,,9.813368082,0.687147799,0.688261312,0.748156074,0.688261312,0.597643252,0.627598698,0.92604243,19044,23233,3127,39154
521,DecisionTree,log_loss,9,338230,84558,,,9.758647919,0.687147799,0.688225833,0.74811538,0.688225833,0.597591318,0.62758488,0.925947825,19045,23232,3131,39150
522,DecisionTree,gini,9,338230,84558,,,8.259429932,0.688821216,0.68957402,0.718723546,0.68957402,0.56094338,0.657053292,0.793169509,24773,17504,8745,33536
523,DecisionTree,entropy,9,338230,84558,,,9.807867765,0.687147799,0.688214007,0.748113045,0.688214007,0.597588339,0.62757073,0.925971477,19043,23234,3130,39151
524,DecisionTree,log_loss,9,338230,84558,,,9.839821339,0.687147799,0.688178528,0.74808679,0.688178528,0.597554833,0.627544641,0.925947825,19041,23236,3131,39150
525,DecisionTree,gini,9,338230,84558,,,8.238028288,0.688821216,0.68966863,0.718833374,0.68966863,0.561077193,0.657107037,0.793358719,24773,17504,8737,33544
526,DecisionTree,entropy,9,338230,84558,,,9.847720623,0.687153712,0.688178528,0.748096416,0.688178528,0.597567118,0.627536464,0.925995128,19039,23238,3129,39152
527,DecisionTree,log_loss,9,338230,84558,,,9.771351337,0.687147799,0.688225833,0.748105753,0.688225833,0.597579033,0.627593062,0.925900523,19047,23230,3133,39148
528,DecisionTree,gini,9,338230,84558,,,8.310192823,0.688824173,0.689562194,0.718715844,0.689562194,0.560933998,0.657040418,0.793169509,24772,17505,8745,33536
529,DecisionTree,entropy,9,338230,84558,,,9.831775665,0.687153712,0.688261312,0.748156074,0.688261312,0.597643252,0.627598698,0.92604243,19044,23233,3127,39154
530,DecisionTree,log_loss,9,338230,84558,,,9.76732707,0.687153712,0.68814305,0.748050906,0.68814305,0.597509043,0.62752673,0.925876871,19041,23236,3134,39147
531,DecisionTree,gini,9,338230,84558,,,8.309263706,0.688815303,0.689692282,0.718830703,0.689692282,0.561073938,0.657151254,0.793287765,24778,17499,8740,33541
532,DecisionTree,entropy,9,338230,84558,,,9.848027468,0.687153712,0.688214007,0.748127484,0.688214007,0.597606765,0.627558462,0.92604243,19040,23237,3127,39154
533,DecisionTree,log_loss,9,338230,84558,,,9.891351223,0.687159625,0.688284964,0.748184806,0.688284964,0.597679921,0.627606546,0.926113384,19043,23234,3124,39157
534,DecisionTree,gini,9,338230,84558,,,8.344343901,0.688815303,0.689597673,0.718744977,0.689597673,0.56096949,0.657072884,0.79319316,24774,17503,8744,33537
535,DecisionTree,entropy,9,338230,84558,,,9.760089874,0.687159625,0.688214007,0.748122671,0.688214007,0.597600623,0.627562551,0.926018779,19041,23236,3128,39153
536,DecisionTree,log_loss,9,338230,84558,,,9.779345274,0.687147799,0.688214007,0.748098605,0.688214007,0.597569911,0.627583001,0.925900523,19046,23231,3133,39148
537,DecisionTree,gini,9,338230,84558,,,8.335330009,0.68881826,0.689597673,0.718769086,0.689597673,0.560998863,0.657048268,0.793287765,24770,17507,8740,33541
538,DecisionTree,entropy,9,338230,84558,,,9.756265879,0.687147799,0.688166702,0.748079642,0.688166702,0.597545713,0.627534583,0.925947825,19040,23237,3131,39150
539,DecisionTree,log_loss,9,338230,84558,,,9.766616344,0.687153712,0.688344095,0.748215736,0.688344095,0.597719397,0.627660939,0.926089733,19049,23228,3125,39156
540,DecisionTree,gini,10,338230,84558,,,9.208411455,0.693956775,0.691832825,0.739414788,0.691832825,0.586564701,0.640539183,0.874388023,21530,20747,5311,36970
541,DecisionTree,entropy,10,338230,84558,,,10.92685962,0.69091151,0.689928806,0.738409043,0.689928806,0.585299886,0.63858977,0.875215818,21334,20943,5276,37005
542,DecisionTree,log_loss,10,338230,84558,,,10.91882515,0.690923336,0.689846023,0.738378357,0.689846023,0.585261327,0.638493522,0.875310423,21323,20954,5272,37009
543,DecisionTree,gini,10,338230,84558,,,9.187260628,0.693936079,0.691832825,0.739409576,0.691832825,0.586558142,0.640544053,0.874364372,21531,20746,5312,36969
544,DecisionTree,entropy,10,338230,84558,,,10.95284843,0.690914466,0.689893328,0.73841304,0.689893328,0.585304909,0.638532807,0.875334074,21326,20951,5271,37010
545,DecisionTree,log_loss,10,338230,84558,,,10.91611028,0.690923336,0.68991698,0.738427773,0.68991698,0.585323422,0.63855484,0.875334074,21328,20949,5271,37010
546,DecisionTree,gini,10,338230,84558,,,9.193942547,0.693950862,0.691702737,0.739296965,0.691702737,0.586416423,0.64045119,0.874222464,21526,20751,5318,36963
547,DecisionTree,entropy,10,338230,84558,,,10.962991,0.69091151,0.689881501,0.73834825,0.689881501,0.585223498,0.638574387,0.87507391,21336,20941,5282,36999
548,DecisionTree,log_loss,10,338230,84558,,,10.81307745,0.690908553,0.689881501,0.738374355,0.689881501,0.585256299,0.638550475,0.875192167,21331,20946,5277,37004
549,DecisionTree,gini,10,338230,84558,,,9.175387144,0.693936079,0.691738215,0.739345213,0.691738215,0.586477139,0.640460144,0.87434072,21524,20753,5313,36968
550,DecisionTree,entropy,10,338230,84558,,,10.90004325,0.69091151,0.689881501,0.738395235,0.689881501,0.585282535,0.63853135,0.875286772,21327,20950,5273,37008
551,DecisionTree,log_loss,10,338230,84558,,,10.96495891,0.69091151,0.689857849,0.738333516,0.689857849,0.585204985,0.638552345,0.87507391,21334,20943,5282,36999
552,DecisionTree,gini,10,338230,84558,,,9.144693136,0.693953818,0.69178552,0.739364362,0.69178552,0.586501238,0.640514269,0.874293418,21530,20747,5315,36966
553,DecisionTree,entropy,10,338230,84558,,,10.97813463,0.69091151,0.690023416,0.738499297,0.690023416,0.585413305,0.638649227,0.875357726,21336,20941,5270,37011
554,DecisionTree,log_loss,10,338230,84558,,,10.95785069,0.690908553,0.68991698,0.738432992,0.68991698,0.585329981,0.63855006,0.875357726,21327,20950,5270,37011
555,DecisionTree,gini,10,338230,84558,,,9.258040428,0.693953818,0.69178552,0.73938,0.69178552,0.586520918,0.640499662,0.874364372,21527,20750,5312,36969
556,DecisionTree,entropy,10,338230,84558,,,10.93000865,0.690923336,0.689834197,0.738355331,0.689834197,0.585232394,0.638496843,0.875239469,21325,20952,5275,37006
557,DecisionTree,log_loss,10,338230,84558,,,10.92896008,0.690926293,0.689798718,0.738301906,0.689798718,0.58516527,0.638492468,0.875097562,21328,20949,5281,37000
558,DecisionTree,gini,10,338230,84558,,,9.176985502,0.693939036,0.691809172,0.739389576,0.691809172,0.586532969,0.640526726,0.87434072,21530,20747,5313,36968
559,DecisionTree,entropy,10,338230,84558,,,10.97817469,0.69091151,0.689999763,0.738474125,0.689999763,0.585381671,0.638636756,0.875310423,21336,20941,5272,37009
560,DecisionTree,log_loss,10,338230,84558,,,10.77710652,0.690914466,0.68991698,0.738443429,0.68991698,0.585343096,0.638540499,0.875405028,21325,20952,5268,37013
561,DecisionTree,gini,10,338230,84558,,,9.143168449,0.693953818,0.691797346,0.739356116,0.691797346,0.586490861,0.640539979,0.874222464,21534,20743,5318,36963
562,DecisionTree,entropy,10,338230,84558,,,10.93756914,0.690914466,0.689928806,0.738445577,0.689928806,0.585345796,0.638556296,0.875381377,21327,20950,5269,37012
563,DecisionTree,log_loss,10,338230,84558,,,10.88819861,0.690914466,0.68991698,0.738432992,0.68991698,0.585329981,0.63855006,0.875357726,21327,20950,5270,37011
564,DecisionTree,gini,10,338230,84558,,,9.17635417,0.693953818,0.69188013,0.739454789,0.69188013,0.586615048,0.640573834,0.874435326,21532,20745,5309,36972
565,DecisionTree,entropy,10,338230,84558,,,10.98589396,0.69091151,0.689976111,0.738448952,0.689976111,0.585350036,0.638624284,0.875263121,21336,20941,5274,37007
566,DecisionTree,log_loss,10,338230,84558,,,10.95302486,0.69091151,0.689905154,0.738399529,0.689905154,0.585287931,0.638562949,0.875239469,21331,20946,5275,37006
567,DecisionTree,gini,10,338230,84558,,,9.138487577,0.693953818,0.691797346,0.739382181,0.691797346,0.586523664,0.640515628,0.87434072,21529,20748,5313,36968
568,DecisionTree,entropy,10,338230,84558,,,10.91359711,0.690923336,0.689881501,0.738374355,0.689881501,0.585256299,0.638550475,0.875192167,21331,20946,5277,37004
569,DecisionTree,log_loss,10,338230,84558,,,11.15069795,0.690914466,0.689857849,0.738354401,0.689857849,0.585231227,0.638533218,0.875168515,21330,20947,5278,37003
